reviews.rating,reviews.numHelpful,reviews.doRecommend,sentiment_score,review_length,sentiment_category
5,0,True,0.7,12,Positive
5,0,True,0.375,28,Positive
5,0,True,0.27232142857142855,35,Positive
4,0,True,0.046875,29,Neutral
5,0,True,0.2,16,Neutral
5,0,True,0.7381944444444445,22,Positive
5,0,True,0.0,11,Neutral
5,0,True,0.07499999999999998,40,Neutral
5,0,True,0.6166666666666667,15,Positive
5,0,True,0.35714285714285715,10,Positive
5,0,True,0.0,18,Neutral
5,0,True,0.65,17,Positive
5,0,True,0.8,21,Positive
4,0,True,0.35714285714285715,14,Positive
5,0,True,0.3111111111111111,26,Positive
5,0,True,-0.21875,11,Negative
5,0,True,0.625,15,Positive
5,0,True,0.2496031746031746,95,Positive
5,0,True,0.3333333333333333,30,Positive
5,0,True,0.6339285714285714,12,Positive
2,0,False,-0.3125,9,Negative
5,0,True,0.45,11,Positive
5,0,True,0.3,11,Positive
5,0,True,0.3181818181818182,13,Positive
5,0,True,0.3444444444444445,21,Positive
5,0,True,0.45208333333333334,25,Positive
5,0,True,0.5,12,Positive
5,0,True,0.25071428571428567,28,Positive
5,0,True,0.43809523809523815,33,Positive
4,1,True,0.31999999999999995,32,Positive
5,0,True,0.4285714285714286,11,Positive
5,0,True,0.25,21,Positive
4,0,True,0.33055555555555555,26,Positive
5,0,True,0.3520833333333333,20,Positive
5,0,True,0.4583333333333333,11,Positive
5,0,True,0.0,15,Neutral
5,0,True,0.25,18,Positive
5,0,True,0.45286458333333335,11,Positive
5,0,True,0.6000000000000001,11,Positive
5,0,True,0.19166666666666665,22,Neutral
5,0,True,0.2761904761904762,53,Positive
2,0,False,-0.08333333333333333,34,Neutral
5,0,True,0.75,15,Positive
5,0,True,0.2625,15,Positive
5,0,True,0.6222222222222222,48,Positive
4,0,True,0.0,10,Neutral
5,0,True,0.35,11,Positive
5,0,True,0.2833333333333333,29,Positive
5,0,True,-0.125,14,Neutral
5,0,True,0.5625,12,Positive
5,0,True,0.2333333333333333,40,Positive
4,0,True,0.44727272727272727,32,Positive
4,0,True,0.11111111111111112,45,Neutral
5,0,True,0.2588541666666666,23,Positive
5,0,True,0.3625,57,Positive
5,0,True,0.5083333333333333,35,Positive
4,0,True,0.28484848484848485,20,Positive
3,1,False,0.21666666666666667,26,Positive
4,0,True,-0.35,20,Negative
5,0,True,0.5833333333333334,31,Positive
5,0,True,0.55,13,Positive
5,0,True,0.4,36,Positive
5,0,True,0.2489583333333334,143,Positive
5,0,True,0.7000000000000001,14,Positive
4,0,True,0.2571428571428571,22,Positive
5,0,True,0.5133333333333333,21,Positive
5,0,True,0.6,14,Positive
5,0,True,0.47023809523809523,23,Positive
5,0,True,0.2,29,Neutral
5,0,True,0.0,10,Neutral
5,0,True,0.475,38,Positive
5,0,True,0.5,14,Positive
5,0,True,0.7,31,Positive
5,1,True,0.8069010416666667,7,Positive
3,0,False,0.0,37,Neutral
5,0,True,0.09523809523809523,16,Neutral
5,0,True,0.47301587301587295,15,Positive
5,1,True,0.12,16,Neutral
5,0,True,0.7,10,Positive
5,0,True,0.3833333333333333,9,Positive
5,0,True,0.611111111111111,15,Positive
5,0,True,0.0,13,Neutral
5,0,True,0.057142857142857155,72,Neutral
5,0,True,1.0,3,Positive
5,2,True,1.0,29,Positive
5,0,True,0.2,34,Neutral
5,0,True,0.3625,22,Positive
5,0,True,0.8,10,Positive
5,0,True,0.43333333333333335,15,Positive
4,0,True,0.4166666666666667,19,Positive
4,0,True,0.39999999999999997,11,Positive
5,0,True,0.07083333333333333,12,Neutral
4,0,True,0.6777777777777777,14,Positive
5,0,True,0.7,19,Positive
5,0,True,0.15625,15,Neutral
3,0,False,0.08055555555555556,51,Neutral
5,1,True,0.5041666666666667,62,Positive
5,0,True,0.25,12,Positive
5,0,True,0.42857142857142855,16,Positive
5,0,True,0.30766666666666664,39,Positive
5,0,True,0.9099999999999999,9,Positive
5,0,True,0.42500000000000004,30,Positive
5,1,True,0.45999999999999996,42,Positive
5,0,True,0.5,38,Positive
5,0,True,0.5666666666666667,26,Positive
5,0,True,0.6166666666666667,14,Positive
4,0,True,0.6,8,Positive
1,0,False,0.7,14,Positive
5,0,True,0.48000000000000004,17,Positive
5,0,True,0.4,10,Positive
1,0,False,-0.0625,13,Neutral
4,0,True,-0.1,13,Neutral
5,0,True,0.5,15,Positive
5,0,True,-0.07500000000000001,106,Neutral
5,0,True,0.1,13,Neutral
5,0,True,0.30625,11,Positive
5,0,True,0.40370370370370373,12,Positive
5,0,True,0.5,15,Positive
5,0,True,0.3,26,Positive
2,0,False,0.04722222222222224,72,Neutral
5,0,True,0.3090625,38,Positive
5,0,True,0.1875,25,Neutral
5,0,True,0.7,16,Positive
4,0,True,0.5833333333333334,23,Positive
5,0,True,0.525,20,Positive
4,0,True,0.0,18,Neutral
5,0,True,0.6333333333333334,17,Positive
5,0,True,0.6444444444444445,18,Positive
5,0,True,0.0,17,Neutral
4,0,True,0.125,9,Neutral
5,0,True,0.2708333333333333,20,Positive
5,0,True,0.43333333333333335,10,Positive
3,0,True,-0.0666666666666667,8,Neutral
4,0,True,0.0666666666666667,18,Neutral
5,13,True,0.201010101010101,88,Positive
5,0,True,0.5633333333333334,15,Positive
5,0,True,0.10000000000000002,27,Neutral
5,0,True,0.4361111111111111,13,Positive
5,0,True,-0.013749999999999998,37,Neutral
5,0,True,0.25857142857142856,10,Positive
5,0,True,0.0,11,Neutral
5,0,True,0.4688888888888889,41,Positive
4,0,True,0.17777777777777778,9,Neutral
5,0,True,0.4666666666666667,14,Positive
5,0,True,0.0,17,Neutral
5,0,True,0.5,16,Positive
5,0,True,0.5,22,Positive
5,0,True,0.3145833333333333,23,Positive
4,0,True,0.39999999999999997,11,Positive
5,0,True,0.7,11,Positive
3,0,False,-0.05,14,Neutral
5,0,True,0.3333333333333333,21,Positive
4,0,True,0.5625,15,Positive
5,0,True,0.48888888888888893,37,Positive
5,0,True,0.125,13,Neutral
4,2,True,0.42500000000000004,24,Positive
5,0,True,0.425,13,Positive
4,0,True,0.43333333333333335,34,Positive
5,0,True,0.3816666666666667,18,Positive
4,0,True,0.53125,61,Positive
4,0,True,0.8,13,Positive
4,0,True,0.024999999999999994,30,Neutral
4,0,True,0.3208333333333333,51,Positive
4,0,True,0.21666666666666667,11,Positive
5,0,True,0.5416666666666667,30,Positive
5,0,True,0.50625,22,Positive
1,0,False,0.16071428571428573,146,Neutral
5,0,True,0.3,18,Positive
5,0,True,0.45,51,Positive
5,0,True,0.12999999999999998,25,Neutral
5,0,True,0.4888888888888889,11,Positive
4,0,True,0.1,18,Neutral
4,0,True,0.2325,187,Positive
1,0,False,-0.012727272727272738,69,Neutral
5,0,True,0.5,17,Positive
5,0,True,0.6733333333333333,11,Positive
5,0,True,0.55,17,Positive
5,0,True,-0.19444444444444448,11,Neutral
5,0,True,0.36250000000000004,48,Positive
5,0,True,0.1486111111111111,12,Neutral
5,0,True,0.3623376623376623,37,Positive
5,0,True,0.10500000000000001,31,Neutral
4,0,True,0.625,9,Positive
5,0,True,0.3416666666666667,21,Positive
4,0,True,0.2125,40,Positive
3,0,False,0.07500000000000001,15,Neutral
4,0,True,0.31562500000000004,11,Positive
4,0,True,0.55,32,Positive
5,0,True,0.28894097222222226,53,Positive
5,0,True,0.65,18,Positive
5,2,True,0.05888888888888888,39,Neutral
5,0,True,0.25,19,Positive
4,0,True,-0.11658653846153846,43,Neutral
5,0,True,0.8,10,Positive
5,0,True,0.41,27,Positive
5,0,True,0.425,54,Positive
4,0,True,0.4666666666666667,11,Positive
4,0,True,0.1,16,Neutral
5,0,True,0.0,21,Neutral
5,0,True,0.75,15,Positive
5,0,True,0.3080182072829132,152,Positive
5,0,True,0.0,9,Neutral
5,1,True,0.20833333333333334,40,Positive
5,0,True,0.5,10,Positive
5,0,True,0.31013257575757575,89,Positive
5,0,True,0.475,10,Positive
5,0,True,0.6,14,Positive
5,0,True,0.4017857142857143,31,Positive
4,0,True,0.34861111111111115,11,Positive
2,0,False,0.09166666666666667,25,Neutral
5,0,True,0.6666666666666666,35,Positive
5,0,True,0.5071428571428572,40,Positive
5,0,True,0.3416666666666667,18,Positive
3,0,True,0.5,11,Positive
5,0,True,0.5666666666666667,7,Positive
5,0,True,0.3333333333333333,54,Positive
5,0,True,0.13333333333333333,45,Neutral
5,0,True,0.65,10,Positive
4,0,True,0.15625,14,Neutral
4,0,True,0.041666666666666664,22,Neutral
3,0,True,0.35,23,Positive
4,0,True,0.1,40,Neutral
5,0,True,0.41600000000000004,34,Positive
5,0,True,0.8,15,Positive
5,0,True,0.8,13,Positive
3,0,False,0.4666666666666666,18,Positive
5,0,True,-0.13333333333333333,42,Neutral
5,0,True,0.4000000000000001,10,Positive
4,0,True,0.6,8,Positive
5,0,True,0.375,51,Positive
4,0,True,0.5,14,Positive
5,0,True,-0.9765625,18,Negative
5,0,True,0.30166666666666664,14,Positive
4,0,True,0.55,18,Positive
5,3,True,0.305,28,Positive
5,1,True,0.6625,27,Positive
5,0,True,0.24666666666666667,21,Positive
5,0,True,0.29583333333333334,37,Positive
4,0,True,0.8,23,Positive
5,0,True,0.09166666666666667,9,Neutral
5,0,True,0.42333333333333334,13,Positive
4,0,True,0.3125,14,Positive
5,0,True,0.0,17,Neutral
5,0,True,0.7000000000000001,10,Positive
5,0,True,0.1797619047619048,30,Neutral
5,0,True,0.5,15,Positive
4,0,True,0.8,20,Positive
5,0,True,0.8,15,Positive
5,0,True,0.39999999999999997,35,Positive
5,0,True,0.546875,68,Positive
5,0,True,0.8000000000000002,21,Positive
5,0,True,0.0,26,Neutral
5,0,True,0.49833333333333335,15,Positive
5,0,True,0.10416666666666667,30,Neutral
5,0,True,0.28945578231292524,87,Positive
5,0,True,0.01750000000000001,67,Neutral
5,0,True,0.8,15,Positive
4,0,True,0.03333333333333333,19,Neutral
5,0,True,0.5,11,Positive
4,0,True,0.6442708333333333,51,Positive
4,0,True,-0.047222222222222235,25,Neutral
4,0,True,0.13333333333333333,21,Neutral
5,0,True,0.3833333333333333,36,Positive
5,0,True,0.375,28,Positive
3,0,True,0.2646540593909015,105,Positive
4,0,True,0.35,13,Positive
5,0,True,0.5,17,Positive
5,0,True,0.42333333333333334,21,Positive
1,2,False,-0.020085470085470084,113,Neutral
5,0,True,-0.07500000000000001,106,Neutral
3,0,True,0.625,14,Positive
4,0,True,0.0,20,Neutral
5,0,True,0.27083333333333337,47,Positive
3,0,False,-0.06333333333333335,19,Neutral
5,0,True,0.26666666666666666,24,Positive
5,12,True,0.6,22,Positive
4,0,True,0.324,31,Positive
5,0,True,0.1,19,Neutral
5,0,True,0.09523809523809525,15,Neutral
4,0,True,0.39999999999999997,15,Positive
5,0,True,0.675,9,Positive
5,0,True,0.6833333333333333,21,Positive
5,0,True,0.26875,32,Positive
5,0,True,0.8,13,Positive
5,0,True,0.6770833333333334,30,Positive
4,0,True,0.30000000000000004,22,Positive
5,0,True,0.55,31,Positive
5,0,True,0.34545454545454546,18,Positive
5,0,True,0.32499999999999996,39,Positive
5,0,True,0.0,11,Neutral
4,0,True,-0.075,9,Neutral
4,0,True,0.5316666666666667,11,Positive
5,0,True,0.1,17,Neutral
5,0,True,0.0,16,Neutral
4,2,True,0.12083333333333335,14,Neutral
5,0,True,0.07142857142857142,25,Neutral
3,0,True,0.45,18,Positive
4,0,True,0.2777777777777778,18,Positive
4,0,True,0.31666666666666665,56,Positive
5,0,True,0.7,12,Positive
5,0,True,0.30000000000000004,13,Positive
5,0,True,0.0,12,Neutral
4,0,True,0.0,22,Neutral
5,0,True,0.49523809523809526,15,Positive
5,0,True,0.41500000000000004,30,Positive
5,0,True,0.40138888888888885,88,Positive
5,0,True,0.0,11,Neutral
4,0,True,0.5,9,Positive
4,0,True,0.29130892255892255,58,Positive
5,0,True,0.365,11,Positive
5,0,False,0.4444444444444444,18,Positive
5,0,True,0.5,27,Positive
3,0,True,0.7333333333333334,23,Positive
1,0,False,-0.15000000000000002,9,Neutral
4,0,True,0.35,18,Positive
5,0,True,0.65,27,Positive
5,0,True,0.3515625,69,Positive
5,0,True,0.1875,14,Neutral
5,0,True,0.4,10,Positive
5,0,True,0.41666666666666663,14,Positive
5,0,True,0.6000000000000001,16,Positive
5,0,True,0.12986111111111112,61,Neutral
5,0,True,0.0,8,Neutral
4,0,True,0.3,22,Positive
5,0,True,0.27489583333333334,16,Positive
5,0,True,0.345,53,Positive
4,0,True,0.35000000000000003,9,Positive
5,0,True,0.08838383838383838,148,Neutral
5,0,True,0.0,11,Neutral
5,0,False,0.4066666666666666,28,Positive
4,0,True,0.2333333333333333,31,Positive
4,0,True,0.6,19,Positive
5,0,True,1.0,18,Positive
5,0,True,0.5166666666666667,11,Positive
4,0,True,0.26,41,Positive
5,0,True,0.698828125,14,Positive
5,0,True,0.2130681818181818,22,Positive
4,0,True,0.01416666666666665,58,Neutral
5,0,True,0.0,12,Neutral
5,0,True,0.0,18,Neutral
4,0,True,0.08839285714285715,84,Neutral
5,0,True,0.0,12,Neutral
5,0,True,0.2,13,Neutral
1,0,False,-0.3222222222222222,17,Negative
5,0,True,0.6770833333333335,12,Positive
4,0,True,0.2513888888888889,45,Positive
5,0,True,0.15,21,Neutral
5,0,True,0.5,9,Positive
5,0,True,-0.12546296296296294,20,Neutral
4,0,True,0.4333333333333333,10,Positive
5,0,True,0.6444444444444445,18,Positive
4,0,True,0.6333333333333333,31,Positive
5,2,True,-0.09375,48,Neutral
5,0,True,0.7,14,Positive
4,0,True,0.5380208333333334,28,Positive
5,0,True,0.10888888888888888,27,Neutral
4,0,True,0.2125,40,Positive
5,0,True,1.0,10,Positive
5,0,True,0.15833333333333333,16,Neutral
5,0,True,0.5047619047619047,21,Positive
5,0,True,0.5833333333333333,28,Positive
5,6,True,0.3712820512820513,27,Positive
5,0,True,0.6166666666666667,19,Positive
5,0,True,0.31666666666666665,15,Positive
4,0,True,0.07708333333333334,34,Neutral
4,0,True,0.1,20,Neutral
4,9,True,0.125,25,Neutral
4,0,True,0.39999999999999997,23,Positive
5,0,True,0.9333333333333332,9,Positive
5,0,True,0.4333333333333333,12,Positive
5,0,True,0.17708333333333334,42,Neutral
1,2,False,-0.012499999999999992,67,Neutral
4,0,True,0.6000000000000001,23,Positive
4,0,True,0.21203703703703705,81,Positive
5,0,True,0.4,25,Positive
5,0,True,0.5777777777777778,13,Positive
3,0,True,0.4333333333333333,28,Positive
5,0,True,0.4,25,Positive
4,0,True,0.21363636363636362,18,Positive
5,0,True,0.3444444444444444,20,Positive
5,0,True,0.3333333333333333,19,Positive
4,0,True,-0.1625,21,Neutral
4,0,True,5.551115123125783e-17,13,Neutral
5,0,True,0.46666666666666673,23,Positive
5,0,True,0.7,15,Positive
4,0,True,0.35,13,Positive
5,0,True,0.25,25,Positive
5,0,True,0.4138888888888889,22,Positive
5,0,True,0.5,15,Positive
5,0,True,1.0,15,Positive
4,0,True,0.44,22,Positive
4,2,True,0.15833333333333333,74,Neutral
3,0,True,0.7,13,Positive
4,1,True,0.6875,15,Positive
5,0,True,0.0,18,Neutral
4,0,True,0.9,15,Positive
5,3,True,0.4777777777777778,20,Positive
4,0,True,0.5499999999999999,93,Positive
5,0,True,0.4800000000000001,58,Positive
5,0,True,-0.08333333333333333,21,Neutral
5,0,True,0.5,12,Positive
5,0,True,0.44166666666666665,40,Positive
5,0,True,0.42826704545454547,37,Positive
5,0,True,0.375,12,Positive
5,0,True,0.75,15,Positive
5,0,True,0.23125,18,Positive
5,0,True,0.5,16,Positive
5,0,True,0.3966666666666666,28,Positive
5,0,True,0.5111111111111111,23,Positive
5,33,True,0.06439393939393939,146,Neutral
4,0,True,0.4,13,Positive
5,0,True,0.1388888888888889,18,Neutral
4,0,True,0.0,43,Neutral
5,0,True,0.32448979591836735,99,Positive
3,0,True,0.5,10,Positive
4,0,True,0.5,13,Positive
5,0,True,0.409375,64,Positive
5,0,True,0.20954861111111112,15,Positive
4,0,True,0.5,30,Positive
4,0,True,0.43333333333333335,22,Positive
5,0,True,0.5,22,Positive
5,0,True,0.8,10,Positive
5,0,True,0.5,12,Positive
5,0,True,0.5,17,Positive
5,0,True,0.033333333333333326,45,Neutral
5,0,True,0.35,16,Positive
4,0,True,0.6,27,Positive
5,0,True,0.6,19,Positive
5,0,True,0.5686666666666668,23,Positive
4,0,False,-0.2,18,Neutral
4,0,True,0.30625,11,Positive
5,0,True,0.38,11,Positive
5,0,True,0.7166666666666667,11,Positive
4,0,True,0.4666666666666667,16,Positive
5,0,True,-0.10416666666666666,17,Neutral
5,0,True,0.32108843537414966,31,Positive
5,0,True,0.35000000000000003,33,Positive
5,0,True,0.1708333333333333,45,Neutral
4,0,True,0.5800000000000001,58,Positive
5,0,True,0.2916666666666667,27,Positive
5,0,True,0.0,13,Neutral
5,0,True,0.36071428571428577,24,Positive
5,0,True,1.0,22,Positive
5,0,True,0.4136363636363637,74,Positive
5,0,True,0.19166666666666665,18,Neutral
4,0,True,0.2,17,Neutral
1,1,False,0.0,14,Neutral
5,0,True,0.34545454545454546,67,Positive
5,0,True,0.2777777777777778,21,Positive
4,0,True,0.3,16,Positive
5,0,True,0.6666666666666666,12,Positive
5,0,True,0.325,26,Positive
3,0,False,-0.043333333333333335,38,Neutral
4,0,True,0.75,8,Positive
5,0,True,0.75,11,Positive
5,0,True,0.4,14,Positive
5,0,True,0.0375,22,Neutral
4,0,True,0.7,9,Positive
4,0,True,0.428125,17,Positive
5,0,True,0.1,10,Neutral
3,1,False,0.1964285714285714,83,Neutral
5,0,True,0.625,11,Positive
5,0,True,-0.125,17,Neutral
5,0,True,0.4638888888888889,21,Positive
4,0,True,0.0,36,Neutral
4,2,True,0.3333333333333333,17,Positive
4,0,True,0.428125,17,Positive
5,0,True,0.5333333333333333,21,Positive
5,0,True,0.2,10,Neutral
5,0,True,0.5,38,Positive
3,0,True,0.30454545454545456,70,Positive
5,0,True,0.75,11,Positive
4,2,True,0.318243661100804,87,Positive
5,0,True,0.13333333333333333,23,Neutral
5,0,True,0.10833333333333334,10,Neutral
5,0,True,-0.047222222222222235,44,Neutral
5,0,True,-0.027473958333333326,9,Neutral
4,0,True,0.3055555555555556,24,Positive
5,0,True,0.6785714285714286,6,Positive
5,0,True,0.7666666666666666,31,Positive
5,0,True,0.42046875000000006,44,Positive
5,0,True,0.15416666666666667,15,Neutral
5,0,True,0.43333333333333335,22,Positive
5,0,True,0.12457264957264957,158,Neutral
5,0,True,0.5,12,Positive
5,4,True,0.9,11,Positive
5,0,True,0.7444444444444445,11,Positive
5,0,True,0.0,12,Neutral
4,0,True,0.3966666666666666,41,Positive
5,0,True,0.25833333333333336,11,Positive
4,0,True,0.5,22,Positive
4,0,True,1.0,10,Positive
5,0,True,0.8333333333333334,12,Positive
3,0,False,0.20208333333333334,38,Positive
5,0,True,0.37265625,24,Positive
4,0,True,0.35000000000000003,73,Positive
4,0,True,0.16666666666666666,38,Neutral
5,0,True,0.8,18,Positive
5,0,True,0.734375,64,Positive
5,0,True,0.8125,10,Positive
3,0,False,0.08333333333333331,19,Neutral
5,0,True,0.5,10,Positive
5,0,True,0.2040277777777778,295,Positive
5,0,True,0.34814814814814815,21,Positive
4,0,True,0.11614583333333334,47,Neutral
3,0,True,0.03749999999999999,19,Neutral
5,0,True,0.55625,30,Positive
5,0,True,0.18355555555555553,85,Neutral
5,0,True,0.8,15,Positive
5,0,True,0.1,22,Neutral
4,0,True,-0.025694444444444447,66,Neutral
5,0,True,0.5733333333333334,15,Positive
5,0,True,0.25,22,Positive
4,0,True,0.35,11,Positive
5,0,True,0.5,16,Positive
5,0,True,0.7708333333333334,19,Positive
5,0,True,1.0,15,Positive
4,0,True,0.4166666666666667,12,Positive
5,3,True,0.453968253968254,62,Positive
5,0,True,0.31297979797979797,39,Positive
5,0,True,-0.2,14,Neutral
5,1,True,0.38958333333333334,51,Positive
5,0,True,0.625,14,Positive
4,0,True,0.5,13,Positive
5,0,True,0.7,12,Positive
5,2,True,0.5333333333333333,18,Positive
5,0,True,1.0,9,Positive
5,0,True,0.27095238095238094,18,Positive
5,0,True,0.20000000000000004,75,Positive
5,0,True,0.0,14,Neutral
4,0,True,0.32666666666666666,32,Positive
5,0,True,0.0949074074074074,40,Neutral
5,0,True,0.1,11,Neutral
5,0,True,0.8333333333333334,35,Positive
3,0,True,0.5,9,Positive
5,0,True,0.325,20,Positive
4,0,True,0.225,20,Positive
5,0,True,0.4777777777777778,14,Positive
5,0,True,0.6816666666666666,9,Positive
5,0,True,0.8333333333333334,17,Positive
5,0,True,0.8,35,Positive
5,0,True,0.225,20,Positive
5,0,True,0.43333333333333335,11,Positive
5,0,True,0.10833333333333334,30,Neutral
5,0,True,0.3666666666666667,11,Positive
5,0,True,0.2833333333333333,23,Positive
5,0,True,0.29375,79,Positive
5,0,True,0.07061011904761905,103,Neutral
5,2,True,0.3007575757575758,61,Positive
4,0,True,0.0,28,Neutral
5,0,True,1.0,13,Positive
5,0,True,0.4625,28,Positive
5,0,True,0.0,15,Neutral
5,0,True,0.49000000000000005,44,Positive
5,0,True,0.6166666666666667,17,Positive
5,0,True,0.32499999999999996,39,Positive
4,0,True,0.2,11,Neutral
4,1,True,0.31666666666666665,26,Positive
5,0,True,0.1517578125,83,Neutral
4,0,True,0.55,15,Positive
5,0,True,0.0,12,Neutral
5,0,True,0.55,11,Positive
5,0,True,0.1517578125,83,Neutral
5,0,True,0.3875,15,Positive
5,0,True,0.7,10,Positive
5,0,True,0.08522727272727271,37,Neutral
5,0,True,0.125,13,Neutral
5,0,True,0.5333333333333333,10,Positive
4,0,True,0.3638888888888889,89,Positive
5,0,True,0.0,13,Neutral
4,17,True,0.1773809523809524,81,Neutral
4,0,True,0.5,11,Positive
4,0,True,-0.25,21,Negative
5,0,True,0.191504329004329,60,Neutral
4,0,True,0.12554160125588698,116,Neutral
4,0,True,0.27142857142857146,42,Positive
5,0,True,0.484375,17,Positive
5,0,True,0.3873697916666667,46,Positive
4,0,True,0.1333333333333334,27,Neutral
4,0,True,0.1742124542124542,74,Neutral
5,0,True,0.525,17,Positive
4,0,True,0.05142857142857142,46,Neutral
5,1,True,0.4583333333333333,34,Positive
5,0,True,0.5333333333333333,29,Positive
4,0,True,0.0,28,Neutral
4,1,True,0.2619444444444445,61,Positive
5,0,True,0.0,20,Neutral
4,0,True,0.8,9,Positive
5,0,True,0.26666666666666666,14,Positive
5,0,True,0.35,18,Positive
5,0,True,0.3666666666666667,9,Positive
5,0,True,0.25,19,Positive
5,0,True,0.3333333333333333,16,Positive
5,0,True,0.1,40,Neutral
5,0,True,0.21428571428571427,15,Positive
4,0,True,0.25416666666666665,20,Positive
2,0,False,0.27499999999999997,68,Positive
5,0,True,-0.15625,44,Neutral
5,0,True,0.8,10,Positive
5,0,True,0.3815104166666667,22,Positive
4,0,True,0.8,13,Positive
4,0,True,0.5333333333333333,16,Positive
5,0,True,0.3833333333333333,13,Positive
5,0,True,0.5,12,Positive
4,0,True,0.0808641975308642,105,Neutral
5,0,True,0.5199999999999999,42,Positive
4,0,True,0.5416666666666667,13,Positive
2,1,False,-0.515,16,Negative
4,0,True,0.6033333333333333,14,Positive
4,0,True,0.8,18,Positive
5,0,True,0.27,37,Positive
5,0,True,-0.08660714285714285,35,Neutral
4,2,True,0.6000000000000001,22,Positive
5,1,True,0.43333333333333335,22,Positive
4,0,True,0.5625,11,Positive
5,0,True,0.21428571428571427,15,Positive
5,1,True,0.19999999999999998,33,Neutral
5,0,True,0.225,20,Positive
4,0,True,0.2857954545454545,89,Positive
5,0,True,0.4107142857142857,49,Positive
3,0,False,-0.08928571428571427,17,Neutral
4,0,True,0.3333333333333333,51,Positive
3,0,False,0.3111111111111111,41,Positive
5,0,True,0.5416666666666666,14,Positive
1,0,False,0.071875,37,Neutral
5,0,True,0.5833333333333334,26,Positive
5,0,True,0.74375,26,Positive
5,0,True,0.478125,23,Positive
5,1,True,-0.008333333333333331,40,Neutral
4,0,True,0.43333333333333335,11,Positive
5,0,True,0.0,23,Neutral
5,0,True,0.0375,22,Neutral
5,0,True,0.33166666666666667,18,Positive
5,0,True,0.395,28,Positive
5,0,True,0.08333333333333333,27,Neutral
5,0,True,0.75,19,Positive
4,0,True,0.4866666666666667,21,Positive
5,0,True,0.625,20,Positive
3,0,False,0.5,10,Positive
4,0,True,0.2583333333333333,45,Positive
5,0,True,0.3333333333333333,35,Positive
4,0,True,0.10833333333333332,20,Neutral
5,0,True,0.1,10,Neutral
4,0,True,0.15468750000000003,30,Neutral
5,0,True,0.35,8,Positive
4,0,True,0.43333333333333335,15,Positive
5,0,True,0.5416666666666667,19,Positive
4,0,True,0.7,14,Positive
3,0,False,0.4666666666666666,18,Positive
5,0,True,0.6666666666666666,17,Positive
5,0,True,0.2152777777777778,31,Positive
4,0,True,0.21666666666666667,19,Positive
4,0,True,0.75,10,Positive
5,0,True,0.21666666666666667,15,Positive
4,0,True,0.49,25,Positive
4,2,True,0.4,11,Positive
4,0,True,0.4583333333333333,35,Positive
5,0,True,0.1875,20,Neutral
4,0,False,0.125,37,Neutral
5,0,True,0.25833333333333336,20,Positive
5,0,True,0.3283333333333333,17,Positive
5,0,True,0.21666666666666667,9,Positive
5,0,True,0.4694444444444445,65,Positive
5,0,True,0.5783333333333334,34,Positive
5,0,True,0.65,14,Positive
5,0,True,0.375,7,Positive
4,0,True,0.39999999999999997,19,Positive
5,0,True,0.3666666666666667,13,Positive
5,0,True,0.3666666666666667,20,Positive
4,0,True,0.324,31,Positive
5,0,True,0.1226010101010101,35,Neutral
4,0,True,-0.019318181818181818,19,Neutral
4,0,True,0.48,25,Positive
5,0,True,0.875,14,Positive
4,0,True,1.0,17,Positive
5,0,True,0.19285714285714284,21,Neutral
5,0,True,0.2520833333333333,10,Positive
4,0,True,0.25,21,Positive
5,0,True,0.3,16,Positive
5,0,True,0.25,14,Positive
5,1,True,0.31666666666666665,16,Positive
5,0,True,0.42111111111111105,11,Positive
5,0,True,0.75,9,Positive
5,0,True,0.7,7,Positive
5,0,True,0.26666666666666666,24,Positive
4,0,True,0.16875,45,Neutral
5,0,True,0.44999999999999996,9,Positive
4,0,True,0.26666666666666666,37,Positive
4,0,True,0.0,13,Neutral
5,0,True,0.2041666666666667,14,Positive
1,0,False,0.30000000000000004,25,Positive
5,0,True,0.3,19,Positive
5,0,True,0.425,35,Positive
4,0,True,0.375,36,Positive
5,0,True,0.8,9,Positive
3,0,True,0.3018518518518518,98,Positive
5,0,True,0.5,13,Positive
5,0,True,0.0,14,Neutral
5,0,True,0.26666666666666666,49,Positive
4,0,True,0.34464285714285714,108,Positive
5,0,True,0.31666666666666665,17,Positive
5,0,True,0.0,10,Neutral
3,0,True,0.32857142857142857,43,Positive
5,0,True,0.4816666666666667,16,Positive
3,0,False,0.05999999999999996,24,Neutral
4,0,True,0.0,26,Neutral
2,0,False,0.10060606060606062,49,Neutral
5,0,True,0.30727272727272725,50,Positive
4,0,True,0.4,15,Positive
4,0,True,0.0,11,Neutral
5,2,True,0.6,11,Positive
4,0,True,0.2482142857142857,39,Positive
4,0,True,0.4583333333333333,35,Positive
4,0,False,0.6,13,Positive
5,0,True,0.5,23,Positive
4,2,True,0.336328125,58,Positive
5,0,True,0.0,11,Neutral
3,0,True,0.037500000000000006,28,Neutral
5,0,True,0.5,10,Positive
4,0,True,0.0,36,Neutral
4,0,True,0.703125,12,Positive
5,0,True,0.25,21,Positive
4,1,True,0.7444444444444445,19,Positive
4,0,True,0.0,9,Neutral
5,0,True,0.0,9,Neutral
5,0,True,0.345,53,Positive
5,0,True,0.15,24,Neutral
4,0,True,0.39999999999999997,19,Positive
5,0,True,0.3166666666666667,9,Positive
5,0,True,0.5,9,Positive
